1,3,759.94,310.72,307.60,769.28,1,-1,-1,-1
1,2,952.22,425.35,321.68,573.14,1,-1,-1,-1
1,1,617.22,376.65,261.94,653.14,1,-1,-1,-1
2,3,669.35,316.03,402.71,763.97,1,-1,-1,-1
2,2,933.66,434.13,346.12,563.80,1,-1,-1,-1
2,1,600.02,382.56,281.32,656.20,1,-1,-1,-1
3,3,766.48,316.89,291.59,763.11,1,-1,-1,-1
3,2,954.74,448.82,321.32,552.67,1,-1,-1,-1
3,1,572.42,374.03,311.55,672.73,1,-1,-1,-1
4,3,689.85,326.43,374.70,753.57,1,-1,-1,-1
4,2,964.04,439.06,311.66,562.19,1,-1,-1,-1
4,1,559.78,374.66,324.90,677.82,1,-1,-1,-1
5,3,598.49,347.65,658.48,732.35,1,-1,-1,-1
5,2,902.74,436.77,369.20,563.21,1,-1,-1,-1
5,1,560.25,374.28,354.10,690.20,1,-1,-1,-1
6,3,569.29,363.31,703.78,716.69,1,-1,-1,-1
6,2,918.34,433.75,343.78,573.41,1,-1,-1,-1
6,1,555.09,348.44,349.28,746.48,1,-1,-1,-1
7,3,541.23,389.45,725.78,690.55,1,-1,-1,-1
8,3,536.89,433.98,727.99,646.02,1,-1,-1,-1
9,3,554.62,362.30,708.50,797.93,1,-1,-1,-1
9,1,499.22,516.91,393.54,532.28,1,-1,-1,-1
10,1,480.48,451.62,407.25,666.73,1,-1,-1,-1
12,2,951.92,630.40,307.21,312.00,1,-1,-1,-1
13,2,962.04,642.35,287.91,314.91,1,-1,-1,-1
13,1,422.53,629.15,563.44,389.72,1,-1,-1,-1
14,1,530.78,604.90,438.57,401.93,1,-1,-1,-1
15,1,536.30,596.34,462.69,406.72,1,-1,-1,-1
16,2,899.68,580.87,381.70,343.45,1,-1,-1,-1
16,1,532.81,606.92,443.54,384.10,1,-1,-1,-1
17,2,816.90,563.22,483.29,355.68,1,-1,-1,-1
17,1,519.30,592.25,433.03,387.81,1,-1,-1,-1
18,2,788.89,536.25,530.57,379.58,1,-1,-1,-1
18,1,522.20,597.86,444.85,401.08,1,-1,-1,-1
19,2,736.85,471.37,536.18,463.30,1,-1,-1,-1
20,2,589.71,435.51,662.31,518.65,1,-1,-1,-1
21,2,534.18,426.53,872.49,653.47,1,-1,-1,-1
21,1,492.10,452.67,434.21,481.42,1,-1,-1,-1
22,2,544.41,450.66,883.26,629.34,1,-1,-1,-1
22,1,488.58,469.26,426.85,447.13,1,-1,-1,-1
23,2,533.64,437.49,910.02,642.51,1,-1,-1,-1
24,2,534.00,583.50,926.21,496.50,1,-1,-1,-1
25,2,536.71,592.72,924.79,487.28,1,-1,-1,-1
26,2,542.35,591.63,922.69,488.37,1,-1,-1,-1
26,1,516.51,401.97,403.70,504.85,1,-1,-1,-1
27,2,550.84,586.65,921.09,493.35,1,-1,-1,-1
27,1,519.23,410.28,385.09,494.71,1,-1,-1,-1
28,2,561.81,574.56,919.01,505.44,1,-1,-1,-1
28,1,519.50,406.43,391.67,493.40,1,-1,-1,-1
29,2,567.49,590.66,905.46,489.34,1,-1,-1,-1
29,1,508.89,400.88,410.75,489.46,1,-1,-1,-1
30,2,579.03,595.46,885.45,484.54,1,-1,-1,-1
31,2,576.48,611.77,890.82,468.23,1,-1,-1,-1
32,2,583.45,614.68,881.14,465.32,1,-1,-1,-1
32,1,587.80,384.57,309.40,531.37,1,-1,-1,-1
33,2,589.53,633.99,873.86,446.01,1,-1,-1,-1
33,1,612.29,381.70,287.00,500.82,1,-1,-1,-1
34,5,877.89,419.70,111.57,409.95,1,-1,-1,-1
34,2,600.29,659.26,854.31,420.74,1,-1,-1,-1
34,1,629.30,373.33,267.49,505.19,1,-1,-1,-1
35,5,878.89,419.72,105.99,400.05,1,-1,-1,-1
35,2,594.87,670.29,865.14,404.52,1,-1,-1,-1
35,1,636.68,372.34,264.69,506.18,1,-1,-1,-1
36,5,881.14,416.65,105.55,388.59,1,-1,-1,-1
36,4,1009.72,373.23,223.24,459.23,1,-1,-1,-1
36,2,593.76,681.12,869.58,381.07,1,-1,-1,-1
36,1,633.61,366.88,283.19,510.36,1,-1,-1,-1
37,5,880.63,412.49,119.31,387.12,1,-1,-1,-1
37,4,1019.16,373.44,211.63,457.11,1,-1,-1,-1
37,2,588.35,688.70,862.11,391.30,1,-1,-1,-1
